"","State","Lake","Scientific.Name","Common.Name","Family","Niche","Analyte","Amount","Unit.1","Unit.2","Year"
"442","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorooctane sulfonamide (PFOSA)",0.26,"ng/g","ppb",2015
"443","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"444","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"445","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"446","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"447","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"448","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorononanoate (PFNA)",5.97,"ng/g","ppb",2015
"449","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorodecanoate (PFDA)",3.89,"ng/g","ppb",2015
"450","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluoroundecanoate (PFUnA)",8.84,"ng/g","ppb",2015
"451","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorododecanoate (PFDoA)",2.42,"ng/g","ppb",2015
"452","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"453","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"454","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorooctanesulfonate (PFOS)",7.92,"ng/g","ppb",2015
"455","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb",2015
"456","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"457","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"458","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"459","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"460","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"461","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorononanoate (PFNA)",0.37,"ng/g","ppb",2015
"462","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorodecanoate (PFDA)",0.31,"ng/g","ppb",2015
"463","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluoroundecanoate (PFUnA)",0.56,"ng/g","ppb",2015
"464","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorododecanoate (PFDoA)",0.15,"ng/g","ppb",2015
"465","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"466","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"467","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorooctanesulfonate (PFOS)",1.11,"ng/g","ppb",2015
"468","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb",2015
"469","MI","Lake Superior","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"470","MI","Lake Superior","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"471","MI","Lake Superior","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"472","MI","Lake Superior","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"473","MI","Lake Superior","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"474","MI","Lake Superior","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorononanoate (PFNA)",NA,"ng/g","ppb",2015
"475","MI","Lake Superior","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorodecanoate (PFDA)",NA,"ng/g","ppb",2015
"476","MI","Lake Superior","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluoroundecanoate (PFUnA)",NA,"ng/g","ppb",2015
"477","MI","Lake Superior","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorododecanoate (PFDoA)",NA,"ng/g","ppb",2015
"478","MI","Lake Superior","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"479","MI","Lake Superior","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"480","MI","Lake Superior","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",1.39,"ng/g","ppb",2015
"481","MI","Lake Superior","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb",2015
"482","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"483","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"484","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"485","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"486","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"487","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",0.29,"ng/g","ppb",2015
"488","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",0.25,"ng/g","ppb",2015
"489","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",0.49,"ng/g","ppb",2015
"490","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",0.12,"ng/g","ppb",2015
"491","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"492","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"493","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",1.45,"ng/g","ppb",2015
"494","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb",2015
"495","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"496","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"497","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"498","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"499","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"500","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",0.67,"ng/g","ppb",2015
"501","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",0.26,"ng/g","ppb",2015
"502","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",0.73,"ng/g","ppb",2015
"503","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",0.29,"ng/g","ppb",2015
"504","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"505","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"506","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",1.79,"ng/g","ppb",2015
"507","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb",2015
"508","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"509","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"510","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"511","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"512","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorooctanoate (PFOA)",0.27,"ng/g","ppb",2015
"513","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorononanoate (PFNA)",0.14,"ng/g","ppb",2015
"514","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorodecanoate (PFDA)",NA,"ng/g","ppb",2015
"515","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluoroundecanoate (PFUnA)",0.28,"ng/g","ppb",2015
"516","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorododecanoate (PFDoA)",NA,"ng/g","ppb",2015
"517","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"518","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"519","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorooctanesulfonate (PFOS)",1.2,"ng/g","ppb",2015
"520","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb",2015
"521","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"522","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"523","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"524","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"525","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"526","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",0.96,"ng/g","ppb",2015
"527","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",0.45,"ng/g","ppb",2015
"528","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",1.1,"ng/g","ppb",2015
"529","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",0.34,"ng/g","ppb",2015
"530","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"531","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"532","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",2.03,"ng/g","ppb",2015
"533","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb",2015
"534","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"535","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"536","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"537","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"538","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"539","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorononanoate (PFNA)",0.33,"ng/g","ppb",2015
"540","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorodecanoate (PFDA)",NA,"ng/g","ppb",2015
"541","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluoroundecanoate (PFUnA)",0.32,"ng/g","ppb",2015
"542","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorododecanoate (PFDoA)",0.13,"ng/g","ppb",2015
"543","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"544","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"545","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorooctanesulfonate (PFOS)",0.69,"ng/g","ppb",2015
"546","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorooctane sulfonamide (PFOSA)",0.18,"ng/g","ppb",2015
"547","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"548","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"549","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"550","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"551","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"552","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorononanoate (PFNA)",5.04,"ng/g","ppb",2015
"553","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorodecanoate (PFDA)",3.48,"ng/g","ppb",2015
"554","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluoroundecanoate (PFUnA)",7.05,"ng/g","ppb",2015
"555","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorododecanoate (PFDoA)",2.06,"ng/g","ppb",2015
"556","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"557","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"558","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorooctanesulfonate (PFOS)",8.54,"ng/g","ppb",2015
"559","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb",2015
"560","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"561","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"562","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"563","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"564","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"565","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorononanoate (PFNA)",0.17,"ng/g","ppb",2015
"566","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorodecanoate (PFDA)",NA,"ng/g","ppb",2015
"567","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluoroundecanoate (PFUnA)",0.17,"ng/g","ppb",2015
"568","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorododecanoate (PFDoA)",NA,"ng/g","ppb",2015
"569","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"570","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"571","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorooctanesulfonate (PFOS)",0.52,"ng/g","ppb",2015
"572","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb",2015
"573","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"574","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"575","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"576","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"577","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorooctanoate (PFOA)",0.41,"ng/g","ppb",2015
"578","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorononanoate (PFNA)",8.39,"ng/g","ppb",2015
"579","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorodecanoate (PFDA)",5.08,"ng/g","ppb",2015
"580","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluoroundecanoate (PFUnA)",10.3,"ng/g","ppb",2015
"581","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorododecanoate (PFDoA)",2.65,"ng/g","ppb",2015
"582","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"583","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"584","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorooctanesulfonate (PFOS)",10.9,"ng/g","ppb",2015
"585","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb",2015
"586","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"587","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"588","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"589","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"590","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"591","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorononanoate (PFNA)",5.01,"ng/g","ppb",2015
"592","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorodecanoate (PFDA)",5.81,"ng/g","ppb",2015
"593","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluoroundecanoate (PFUnA)",15,"ng/g","ppb",2015
"594","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorododecanoate (PFDoA)",3.65,"ng/g","ppb",2015
"595","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"596","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"597","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorooctanesulfonate (PFOS)",4.47,"ng/g","ppb",2015
"598","MI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb",2015
"599","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"600","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"601","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"602","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"603","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"604","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorononanoate (PFNA)",1.56,"ng/g","ppb",2015
"605","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorodecanoate (PFDA)",0.71,"ng/g","ppb",2015
"606","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluoroundecanoate (PFUnA)",2.12,"ng/g","ppb",2015
"607","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorododecanoate (PFDoA)",0.56,"ng/g","ppb",2015
"608","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"609","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"610","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorooctanesulfonate (PFOS)",3.08,"ng/g","ppb",2015
"611","MI","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb",2015
"612","MI","Lake Michigan","Perca flavescens","Yellow perch","Percidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"613","MI","Lake Michigan","Perca flavescens","Yellow perch","Percidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"614","MI","Lake Michigan","Perca flavescens","Yellow perch","Percidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"615","MI","Lake Michigan","Perca flavescens","Yellow perch","Percidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"616","MI","Lake Michigan","Perca flavescens","Yellow perch","Percidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"617","MI","Lake Michigan","Perca flavescens","Yellow perch","Percidae","P","Perfluorononanoate (PFNA)",NA,"ng/g","ppb",2015
"618","MI","Lake Michigan","Perca flavescens","Yellow perch","Percidae","P","Perfluorodecanoate (PFDA)",0.34,"ng/g","ppb",2015
"619","MI","Lake Michigan","Perca flavescens","Yellow perch","Percidae","P","Perfluoroundecanoate (PFUnA)",0.9,"ng/g","ppb",2015
"620","MI","Lake Michigan","Perca flavescens","Yellow perch","Percidae","P","Perfluorododecanoate (PFDoA)",0.29,"ng/g","ppb",2015
"621","MI","Lake Michigan","Perca flavescens","Yellow perch","Percidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"622","MI","Lake Michigan","Perca flavescens","Yellow perch","Percidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"623","MI","Lake Michigan","Perca flavescens","Yellow perch","Percidae","P","Perfluorooctanesulfonate (PFOS)",12.7,"ng/g","ppb",2015
"624","MI","Lake Michigan","Perca flavescens","Yellow perch","Percidae","P","Perfluorooctane sulfonamide (PFOSA)",0.14,"ng/g","ppb",2015
